ID_PUBLICACION_PROPUESTA,TIPO_PROPUESTO,SUBTIPO_PROPUESTO
PUB-005505,Tesis,Tesis de pregrado
PUB-005506,Tesis,Tesis de pregrado
PUB-005507,Tesis,Tesis de pregrado
PUB-005508,Tesis,Tesis de pregrado
PUB-005509,Tesis,Tesis de pregrado
PUB-005510,Tesis,Tesis de pregrado
PUB-005511,Tesis,Tesis de pregrado
PUB-005512,Tesis,Tesis de pregrado
PUB-005513,Tesis,Tesis de maestría
PUB-005514,Artículo,Artículo científico
PUB-005515,Tesis,Tesis de pregrado
PUB-005516,Tesis,Tesis de pregrado
PUB-005517,Artículo,Artículo científico
PUB-005518,Tesis,Tesis de pregrado
PUB-005519,Tesis,Tesis de pregrado
PUB-005520,Tesis,Tesis de pregrado
PUB-005521,Tesis,Tesis de pregrado
PUB-005522,Tesis,Tesis de maestría
PUB-005523,Artículo,Artículo científico
PUB-005524,Tesis,Tesis de pregrado
PUB-005525,Tesis,Tesis de pregrado
PUB-005526,Tesis,Tesis de pregrado
PUB-005527,Tesis,Tesis de pregrado
PUB-005528,Artículo,Artículo científico
PUB-005529,Artículo,Artículo científico
PUB-005530,Tesis,Tesis de pregrado
PUB-005531,Tesis,Tesis de pregrado
PUB-005532,Artículo,Artículo científico
PUB-005533,Tesis,Tesis de pregrado
PUB-005534,Tesis,Tesis de pregrado
PUB-005535,Tesis,Tesis de maestría
PUB-005536,Tesis,Tesis de pregrado
PUB-005537,Artículo,Artículo científico
PUB-005538,Artículo,Artículo científico
PUB-005539,Tesis,Tesis de pregrado
PUB-005540,Tesis,Tesis de pregrado
PUB-005541,Tesis,Tesis de pregrado
PUB-005542,Tesis,Tesis de pregrado
PUB-005543,Tesis,Tesis de pregrado
PUB-005544,Artículo,Artículo científico
PUB-005545,Tesis,Tesis de pregrado
PUB-005546,Tesis,Tesis de pregrado
PUB-005547,Tesis,Tesis de maestría
PUB-005548,Artículo,Artículo científico
PUB-005549,Tesis,Tesis de pregrado
PUB-005550,Artículo,Artículo científico
PUB-005551,Tesis,Tesis de pregrado
PUB-005552,Tesis,Tesis de pregrado
PUB-005553,Tesis,Tesis de pregrado
PUB-005554,Tesis,Tesis de pregrado
PUB-005555,Tesis,Tesis de pregrado
PUB-005556,Artículo,Artículo científico
PUB-005557,Tesis,Tesis de pregrado
PUB-005558,Artículo,Artículo científico
PUB-005559,Tesis,Tesis de pregrado
PUB-005560,Artículo,Artículo científico
PUB-005561,Artículo,Artículo científico
PUB-005562,Tesis,Tesis de pregrado
PUB-005563,Artículo,Artículo científico
PUB-005564,Tesis,Tesis de pregrado
PUB-005565,Artículo,Artículo científico
PUB-005566,Tesis,Tesis de pregrado
PUB-005567,Artículo,Artículo científico
PUB-005568,Tesis,Tesis de maestría
PUB-005569,Tesis,Tesis de pregrado
PUB-005570,Tesis,Tesis de pregrado
PUB-005571,Artículo,Artículo científico
PUB-005572,Tesis,Tesis de pregrado
PUB-005573,Tesis,Tesis de pregrado
PUB-005574,Tesis,Tesis de maestría
PUB-005575,Tesis,Tesis de pregrado
PUB-005576,Artículo,Artículo científico
PUB-005577,Artículo,Artículo científico
PUB-005578,Tesis,Tesis de pregrado
PUB-005579,Tesis,Tesis de pregrado
PUB-005580,Artículo,Artículo científico
PUB-005581,Artículo,Artículo científico
PUB-005582,Artículo,Artículo científico
PUB-005583,Artículo,Artículo científico
PUB-005584,Artículo,Artículo científico
PUB-005585,Tesis,Tesis de maestría
PUB-005586,Artículo,Artículo científico
PUB-005587,Artículo,Artículo científico
PUB-005588,Tesis,Tesis de nivel no especificado
PUB-005589,Tesis,Tesis de nivel no especificado
PUB-005590,Tesis,Tesis de nivel no especificado
PUB-005591,Tesis,Tesis de nivel no especificado
PUB-005592,Tesis,Tesis de nivel no especificado
PUB-005593,Tesis,Tesis de nivel no especificado
PUB-005594,Tesis,Tesis de nivel no especificado
PUB-005595,Tesis,Tesis de nivel no especificado
PUB-005596,Tesis,Tesis de nivel no especificado
PUB-005597,Tesis,Tesis de nivel no especificado
PUB-005598,Tesis,Tesis de nivel no especificado
PUB-005599,Tesis,Tesis de nivel no especificado
PUB-005600,Tesis,Tesis de nivel no especificado
PUB-005601,Tesis,Tesis de nivel no especificado
PUB-005602,Tesis,Tesis de nivel no especificado
PUB-005603,Artículo,Artículo científico
PUB-005604,Artículo,Artículo científico
PUB-005605,Artículo,Artículo científico
PUB-005606,Artículo,Artículo científico
PUB-005607,Tesis,Tesis de pregrado
PUB-005608,Artículo,Artículo científico
PUB-005609,Artículo,Artículo científico
PUB-005610,Artículo,Artículo científico
PUB-005611,Tesis,Tesis de pregrado
PUB-005612,Artículo,Artículo científico
PUB-005613,Tesis,Tesis de pregrado
PUB-005614,Tesis,Tesis de pregrado
PUB-005615,Tesis,Tesis de pregrado
PUB-005616,Artículo,Artículo científico
PUB-005617,Tesis,Tesis de pregrado
PUB-005618,Tesis,Tesis de pregrado
PUB-005619,Artículo,Artículo científico
PUB-005620,Artículo,Artículo científico
PUB-005621,Artículo,Artículo científico
PUB-005622,Artículo,Artículo científico
PUB-005623,Artículo,Artículo científico
PUB-005624,Artículo,Artículo científico
PUB-005625,Artículo,Artículo científico
PUB-005626,Artículo,Artículo científico
PUB-005627,Tesis,Tesis de pregrado
PUB-005628,Tesis,Tesis de pregrado
PUB-005629,Tesis,Tesis de pregrado
PUB-005630,Artículo,Artículo científico
PUB-005631,Artículo,Artículo científico
PUB-005632,Tesis,Tesis de pregrado
PUB-005633,Tesis,Tesis de pregrado
PUB-005634,Tesis,Tesis de pregrado
PUB-005635,Artículo,Artículo científico
PUB-005636,Artículo,Artículo científico
PUB-005637,Artículo,Artículo científico
PUB-005638,Artículo,Artículo científico
PUB-005639,Artículo,Artículo científico
PUB-005640,Artículo,Artículo científico
PUB-005641,Tesis,Tesis de posgrado no especificada
PUB-005642,Tesis,Tesis de pregrado
PUB-005643,Tesis,Tesis de posgrado no especificada
PUB-005644,Tesis,Tesis de pregrado
PUB-005645,Tesis,Tesis de pregrado
PUB-005646,Tesis,Tesis de pregrado
PUB-005647,Tesis,Tesis de pregrado
PUB-005648,Tesis,Tesis de pregrado
PUB-005649,Artículo,Artículo científico
PUB-005650,Artículo,Artículo científico
PUB-005651,Tesis,Tesis de pregrado
PUB-005652,Tesis,Tesis de pregrado
PUB-005653,Tesis,Tesis de pregrado
PUB-005654,Artículo,Artículo científico
PUB-005655,Artículo,Artículo científico
PUB-005656,Tesis,Tesis de pregrado
PUB-005657,Tesis,Tesis de pregrado
PUB-005658,Artículo,Artículo científico
PUB-005659,Artículo,Artículo científico
PUB-005660,Tesis,Tesis de pregrado
PUB-005661,Artículo,Artículo científico
PUB-005662,Tesis,Tesis de pregrado
PUB-005663,Tesis,Tesis de pregrado
PUB-005664,Tesis,Tesis de pregrado
PUB-005665,Tesis,Tesis de pregrado
PUB-005666,Tesis,Tesis de pregrado
PUB-005667,Artículo,Artículo científico
PUB-005668,Artículo,Artículo científico
PUB-005669,Tesis,Tesis de pregrado
PUB-005670,Artículo,Artículo científico
PUB-005671,Tesis,Tesis de pregrado
PUB-005672,Artículo,Artículo científico
PUB-005673,Tesis,Tesis de pregrado
PUB-005674,Tesis,Tesis de pregrado
PUB-005675,Tesis,Tesis de pregrado
PUB-005676,Tesis,Tesis de pregrado
PUB-005677,Tesis,Tesis de pregrado
PUB-005678,Tesis,Tesis de pregrado
PUB-005679,Tesis,Tesis de pregrado
PUB-005680,Tesis,Tesis de pregrado
PUB-005681,Artículo,Artículo científico
PUB-005682,Tesis,Tesis de posgrado no especificada
PUB-005683,Tesis,Tesis de pregrado
PUB-005684,Tesis,Tesis de pregrado
PUB-005685,Artículo,Artículo científico
PUB-005686,Artículo,Artículo científico
PUB-005687,Tesis,Tesis de pregrado
PUB-005688,Tesis,Tesis de pregrado
PUB-005689,Artículo,Artículo científico
PUB-005690,Artículo,Artículo científico
PUB-005691,Tesis,Tesis de pregrado
PUB-005692,Artículo,Artículo científico
PUB-005693,Tesis,Tesis de pregrado
PUB-005694,Tesis,Tesis de pregrado
PUB-005695,Tesis,Tesis de pregrado
PUB-005696,Tesis,Tesis de pregrado
PUB-005697,Tesis,Tesis de posgrado no especificada
PUB-005698,Artículo,Artículo científico
PUB-005699,Tesis,Tesis de pregrado
PUB-005700,Tesis,Tesis de pregrado
PUB-005701,Tesis,Tesis de posgrado no especificada
PUB-005702,Tesis,Tesis de pregrado
PUB-005703,Tesis,Tesis de pregrado
PUB-005704,Tesis,Tesis de pregrado
PUB-005705,Tesis,Tesis de pregrado
PUB-005706,Tesis,Tesis de pregrado
PUB-005707,Tesis,Tesis de pregrado
PUB-005708,Artículo,Artículo científico
PUB-005709,Artículo,Artículo científico
PUB-005710,Tesis,Tesis de posgrado no especificada
PUB-005711,Artículo,Artículo científico
PUB-005712,Artículo,Artículo científico
PUB-005713,Artículo,Artículo científico
PUB-005714,Artículo,Artículo científico
PUB-005715,Tesis,Tesis de pregrado
PUB-005716,Tesis,Tesis de pregrado
PUB-005717,Tesis,Tesis de pregrado
PUB-005718,Tesis,Tesis de pregrado
PUB-005719,Tesis,Tesis de pregrado
PUB-005720,Artículo,Artículo científico
PUB-005721,Tesis,Tesis de posgrado no especificada
PUB-005722,Tesis,Tesis de pregrado
PUB-005723,Artículo,Artículo científico
PUB-005724,Tesis,Tesis de pregrado
PUB-005725,Artículo,Artículo científico
PUB-005726,Tesis,Tesis de pregrado
PUB-005727,Artículo,Artículo científico
PUB-005728,Tesis,Tesis de posgrado no especificada
PUB-005729,Tesis,Tesis de posgrado no especificada
PUB-005730,Tesis,Tesis de pregrado
PUB-005731,Tesis,Tesis de pregrado
PUB-005732,Artículo,Artículo científico
PUB-005733,Artículo,Artículo científico
PUB-005734,Tesis,Tesis de pregrado
PUB-005735,Tesis,Tesis de pregrado
PUB-005736,Artículo,Artículo científico
PUB-005737,Artículo,Artículo científico
PUB-005738,Artículo,Artículo científico
PUB-005739,Tesis,Tesis de posgrado no especificada
PUB-005740,Artículo,Artículo científico
PUB-005741,Artículo,Artículo científico
PUB-005742,Artículo,Artículo científico
PUB-005743,Tesis,Tesis de pregrado
PUB-005744,Artículo,Artículo científico
PUB-005745,Tesis,Tesis de pregrado
PUB-005746,Artículo,Artículo científico
PUB-005747,Tesis,Tesis de pregrado
PUB-005748,Artículo,Artículo científico
PUB-005749,Artículo,Artículo científico
PUB-005750,Tesis,Tesis de posgrado no especificada
PUB-005751,Tesis,Tesis de pregrado
PUB-005752,Tesis,Tesis de pregrado
PUB-005753,Tesis,Tesis de pregrado
PUB-005754,Tesis,Tesis de posgrado no especificada
PUB-005755,Tesis,Tesis de pregrado
PUB-005756,Artículo,Artículo científico
PUB-005757,Artículo,Artículo científico
PUB-005758,Tesis,Tesis de pregrado
PUB-005759,Tesis,Tesis de pregrado
PUB-005760,Artículo,Artículo científico
PUB-005761,Artículo,Artículo científico
PUB-005762,Artículo,Artículo científico
PUB-005763,Artículo,Artículo científico
PUB-005764,Artículo,Artículo científico
PUB-005765,Artículo,Artículo científico
PUB-005766,Artículo,Artículo científico
PUB-005767,Artículo,Artículo científico
PUB-005768,Artículo,Artículo científico
PUB-005769,Artículo,Artículo científico
PUB-005770,Tesis,Tesis de posgrado no especificada
PUB-005771,Artículo,Artículo científico
PUB-005772,Artículo,Artículo científico
PUB-005773,Artículo,Artículo científico
PUB-005774,Artículo,Artículo científico
PUB-005775,Artículo,Artículo científico
PUB-005776,Artículo,Artículo científico
PUB-005777,Artículo,Artículo científico
PUB-005778,Tesis,Tesis de posgrado no especificada
PUB-005779,Tesis,Tesis de pregrado
PUB-005780,Artículo,Artículo científico
PUB-005781,Tesis,Tesis de pregrado
PUB-005782,Tesis,Tesis de pregrado
PUB-005783,Tesis,Tesis de pregrado
PUB-005784,Tesis,Tesis de pregrado
PUB-005785,Tesis,Tesis de pregrado
PUB-005786,Tesis,Tesis de pregrado
PUB-005787,Tesis,Tesis de pregrado
PUB-005788,Tesis,Tesis de pregrado
PUB-005789,Tesis,Tesis de posgrado no especificada
PUB-005790,Artículo,Artículo científico
PUB-005791,Tesis,Tesis de posgrado no especificada
PUB-005792,Artículo,Artículo científico
PUB-005793,Artículo,Artículo científico
PUB-005794,Artículo,Artículo científico
PUB-005795,Artículo,Artículo científico
PUB-005796,Artículo,Artículo científico
PUB-005797,Artículo,Artículo científico
PUB-005798,Tesis,Tesis de pregrado
PUB-005799,Artículo,Artículo científico
PUB-005800,Artículo,Artículo científico
PUB-005801,Artículo,Artículo científico
PUB-005802,Artículo,Artículo científico
PUB-005803,Artículo,Artículo científico
PUB-005804,Tesis,Tesis de pregrado
PUB-005805,Tesis,Tesis de pregrado
PUB-005806,Artículo,Artículo científico
PUB-005807,Tesis,Tesis de pregrado
PUB-005808,Tesis,Tesis de posgrado no especificada
PUB-005809,Tesis,Tesis de pregrado
PUB-005810,Tesis,Tesis de pregrado
PUB-005811,Tesis,Tesis de pregrado
PUB-005812,Artículo,Artículo científico
PUB-005813,Artículo,Artículo científico
PUB-005814,Artículo,Artículo científico
PUB-005815,Tesis,Tesis de pregrado
PUB-005816,Artículo,Artículo científico
PUB-005817,Tesis,Tesis de pregrado
PUB-005818,Artículo,Artículo científico
PUB-005819,Tesis,Tesis de pregrado
PUB-005820,Tesis,Tesis de pregrado
PUB-005821,Tesis,Tesis de pregrado
PUB-005822,Tesis,Tesis de pregrado
PUB-005823,Artículo,Artículo científico
PUB-005824,Artículo,Artículo científico
PUB-005825,Tesis,Tesis de pregrado
PUB-005826,Artículo,Artículo científico
PUB-005827,Tesis,Tesis de pregrado
PUB-005828,Artículo,Artículo científico
PUB-005829,Artículo,Artículo científico
PUB-005830,Artículo,Artículo científico
PUB-005831,Artículo,Artículo científico
PUB-005832,Artículo,Artículo científico
PUB-005833,Artículo,Artículo científico
PUB-005834,Artículo,Artículo científico
PUB-005835,Tesis,Tesis de pregrado
PUB-005836,Artículo,Artículo científico
PUB-005837,Artículo,Artículo científico
PUB-005838,Artículo,Artículo científico
PUB-005839,Artículo,Artículo científico
PUB-005840,Artículo,Artículo científico
PUB-005841,Artículo,Artículo científico
PUB-005842,Artículo,Artículo científico
PUB-005843,Artículo,Artículo científico
PUB-005844,Artículo,Artículo científico
PUB-005845,Artículo,Artículo científico
PUB-005846,Artículo,Artículo científico
PUB-005847,Artículo,Artículo científico
PUB-005848,Tesis,Tesis de posgrado no especificada
PUB-005849,Artículo,Artículo científico
PUB-005850,Artículo,Artículo científico
PUB-005851,Artículo,Artículo científico
PUB-005852,Tesis,Tesis de posgrado no especificada
PUB-005853,Artículo,Artículo científico
PUB-005854,Artículo,Artículo científico
PUB-005855,Artículo,Artículo científico
PUB-005856,Artículo,Artículo científico
PUB-005857,Artículo,Artículo científico
PUB-005858,Artículo,Artículo científico
PUB-005859,Artículo,Artículo científico
PUB-005860,Artículo,Artículo científico
PUB-005861,Artículo,Artículo científico
PUB-005862,Artículo,Artículo científico
PUB-005863,Artículo,Artículo científico
PUB-005864,Artículo,Artículo científico
PUB-005865,Artículo,Artículo científico
PUB-005866,Artículo,Artículo científico
PUB-005867,Artículo,Artículo científico
PUB-005868,Tesis,Tesis de posgrado no especificada
PUB-005869,Tesis,Tesis de posgrado no especificada
PUB-005870,Artículo,Artículo científico
PUB-005871,Artículo,Artículo científico
PUB-005872,Artículo,Artículo científico
PUB-005873,Artículo,Artículo científico
PUB-005874,Artículo,Artículo científico
PUB-005875,Artículo,Artículo científico
PUB-005876,Artículo,Artículo científico
PUB-005877,Artículo,Artículo científico
PUB-005878,Artículo,Artículo científico
PUB-005879,Artículo,Artículo científico
PUB-005880,Artículo,Artículo científico
PUB-005881,Artículo,Artículo científico
PUB-005882,Artículo,Artículo científico
PUB-005883,Artículo,Artículo científico
PUB-005884,Artículo,Artículo científico
PUB-005885,Artículo,Artículo científico
PUB-005886,Artículo,Artículo científico
PUB-005887,Artículo,Artículo científico
PUB-005888,Artículo,Artículo científico
PUB-005889,Artículo,Artículo científico
PUB-005890,Artículo,Artículo científico
PUB-005891,Artículo,Artículo científico
PUB-005892,Artículo,Artículo científico
PUB-005893,Artículo,Artículo científico
PUB-005894,Artículo,Artículo científico
PUB-005895,Artículo,Artículo científico
PUB-005896,Artículo,Artículo científico
PUB-005897,Artículo,Artículo científico
PUB-005898,Artículo,Artículo científico
PUB-005899,Artículo,Artículo científico
PUB-005900,Artículo,Artículo científico
PUB-005901,Artículo,Artículo científico
PUB-005902,Artículo,Artículo científico
PUB-005903,Artículo,Artículo científico
PUB-005904,Artículo,Artículo científico
PUB-005905,Artículo,Artículo científico
PUB-005906,Artículo,Artículo científico
PUB-005907,Artículo,Artículo científico
PUB-005908,Artículo,Artículo científico
PUB-005909,Artículo,Artículo científico
PUB-005910,Artículo,Artículo científico
PUB-005911,Artículo,Artículo científico
PUB-005912,Artículo,Artículo científico
PUB-005913,Artículo,Artículo científico
PUB-005914,Artículo,Artículo científico
PUB-005915,Artículo,Artículo científico
PUB-005916,Artículo,Artículo científico
PUB-005917,Artículo,Artículo científico
PUB-005918,Artículo,Artículo científico
PUB-005919,Artículo,Artículo científico
PUB-005920,Artículo,Artículo científico
PUB-005921,Artículo,Artículo científico
PUB-005922,Artículo,Artículo científico
PUB-005923,Artículo,Artículo científico
PUB-005924,Artículo,Artículo científico
PUB-005925,Tesis,Tesis de posgrado no especificada
PUB-005926,Artículo,Artículo científico
PUB-005927,Artículo,Artículo científico
PUB-005928,Artículo,Artículo científico
PUB-005929,Artículo,Artículo científico
PUB-005930,Tesis,Tesis de pregrado
PUB-005931,Artículo,Artículo científico
PUB-005932,Artículo,Artículo científico
PUB-005933,Artículo,Artículo científico
PUB-005934,Artículo,Artículo científico
PUB-005935,Artículo,Artículo científico
PUB-005936,Artículo,Artículo científico
PUB-005937,Artículo,Artículo científico
PUB-005938,Artículo,Artículo científico
PUB-005939,Artículo,Artículo científico
PUB-005940,Tesis,Tesis de pregrado
PUB-005941,Artículo,Artículo científico
PUB-005942,Artículo,Artículo científico
PUB-005943,Artículo,Artículo científico
PUB-005944,Artículo,Artículo científico
PUB-005945,Tesis,Tesis de pregrado
PUB-005946,Artículo,Artículo científico
PUB-005947,Artículo,Artículo científico
PUB-005948,Artículo,Artículo científico
PUB-005949,Artículo,Artículo científico
PUB-005950,Tesis,Tesis de pregrado
